task,seed,profile,episode,reward,cooperation_rate,delayed_choice_rate
ipd,0,adhd_hyperactive,124,121.0,0.48,
ipd,0,adhd_hyperactive,125,126.0,0.56,
ipd,0,adhd_hyperactive,126,123.0,0.52,
ipd,0,adhd_hyperactive,127,121.0,0.5,
ipd,0,adhd_hyperactive,128,122.0,0.48,
ipd,0,adhd_hyperactive,129,125.0,0.5,
ipd,0,adhd_hyperactive,130,120.0,0.48,
ipd,0,adhd_hyperactive,131,125.0,0.52,
ipd,0,adhd_hyperactive,132,124.0,0.54,
ipd,0,adhd_hyperactive,133,124.0,0.48,
ipd,0,adhd_hyperactive,134,130.0,0.54,
ipd,0,adhd_hyperactive,135,129.0,0.52,
ipd,0,adhd_hyperactive,136,126.0,0.56,
ipd,0,adhd_hyperactive,137,121.0,0.46,
ipd,0,adhd_hyperactive,138,127.0,0.56,
ipd,0,adhd_hyperactive,139,120.0,0.48,
ipd,0,adhd_hyperactive,140,122.0,0.5,
ipd,0,adhd_hyperactive,141,125.0,0.5,
ipd,0,adhd_hyperactive,142,123.0,0.5,
ipd,0,adhd_hyperactive,143,123.0,0.5,
ipd,0,adhd_hyperactive,144,127.0,0.52,
ipd,0,adhd_hyperactive,145,118.0,0.48,
ipd,0,adhd_hyperactive,146,123.0,0.48,
ipd,0,adhd_hyperactive,147,123.0,0.5,
ipd,0,adhd_hyperactive,148,123.0,0.46,
ipd,0,adhd_hyperactive,149,123.0,0.5,
ipd,0,adhd_hyperactive,150,130.0,0.54,
ipd,0,adhd_hyperactive,151,121.0,0.5,
ipd,0,adhd_hyperactive,152,124.0,0.5,
ipd,0,adhd_hyperactive,153,124.0,0.54,
ipd,0,adhd_hyperactive,154,121.0,0.48,
ipd,0,adhd_hyperactive,155,119.0,0.46,
ipd,0,adhd_hyperactive,156,123.0,0.5,
ipd,0,adhd_hyperactive,157,124.0,0.52,
ipd,0,adhd_hyperactive,158,123.0,0.48,
ipd,0,adhd_hyperactive,159,116.0,0.46,
ipd,0,adhd_hyperactive,160,125.0,0.54,
ipd,0,adhd_hyperactive,161,122.0,0.5,
ipd,0,adhd_hyperactive,162,118.0,0.48,
ipd,0,adhd_hyperactive,163,122.0,0.5,
ipd,0,adhd_hyperactive,164,123.0,0.5,
ipd,0,adhd_hyperactive,165,123.0,0.46,
ipd,0,adhd_hyperactive,166,121.0,0.48,
ipd,0,adhd_hyperactive,167,122.0,0.46,
ipd,0,adhd_hyperactive,168,121.0,0.48,
ipd,0,adhd_hyperactive,169,118.0,0.44,
ipd,0,adhd_hyperactive,170,118.0,0.48,
ipd,0,adhd_hyperactive,171,124.0,0.5,
ipd,0,adhd_hyperactive,172,122.0,0.46,
ipd,0,adhd_hyperactive,173,124.0,0.52,
ipd,0,adhd_hyperactive,174,123.0,0.52,
ipd,0,adhd_hyperactive,175,120.0,0.48,
ipd,0,adhd_hyperactive,176,126.0,0.5,
ipd,0,adhd_hyperactive,177,124.0,0.48,
ipd,0,adhd_hyperactive,178,121.0,0.46,
ipd,0,adhd_hyperactive,179,120.0,0.52,
ipd,0,adhd_hyperactive,180,127.0,0.52,
ipd,0,adhd_hyperactive,181,124.0,0.52,
ipd,0,adhd_hyperactive,182,128.0,0.52,
ipd,0,adhd_hyperactive,183,121.0,0.5,
ipd,0,adhd_hyperactive,184,127.0,0.52,
ipd,0,adhd_hyperactive,185,127.0,0.54,
ipd,0,adhd_hyperactive,186,125.0,0.5,
ipd,0,adhd_hyperactive,187,121.0,0.5,
ipd,0,adhd_hyperactive,188,128.0,0.54,
ipd,0,adhd_hyperactive,189,129.0,0.52,
ipd,0,adhd_hyperactive,190,116.0,0.48,
ipd,0,adhd_hyperactive,191,124.0,0.54,
ipd,0,adhd_hyperactive,192,126.0,0.5,
ipd,0,adhd_hyperactive,193,124.0,0.5,
ipd,0,adhd_hyperactive,194,120.0,0.5,
ipd,0,adhd_hyperactive,195,118.0,0.46,
ipd,0,adhd_hyperactive,196,118.0,0.46,
ipd,0,adhd_hyperactive,197,123.0,0.48,
ipd,0,adhd_hyperactive,198,126.0,0.52,
ipd,0,adhd_hyperactive,199,127.0,0.5,
delay_discounting,0,adhd_hyperactive,0,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,1,105.91999999999992,,0.74
delay_discounting,0,adhd_hyperactive,2,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,3,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,4,106.23999999999991,,0.78
delay_discounting,0,adhd_hyperactive,5,106.87999999999991,,0.86
delay_discounting,0,adhd_hyperactive,6,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,7,106.2399999999999,,0.78
delay_discounting,0,adhd_hyperactive,8,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,9,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,10,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,11,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,12,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,13,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,14,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,15,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,16,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,17,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,18,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,19,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,20,106.23999999999991,,0.78
delay_discounting,0,adhd_hyperactive,21,106.2399999999999,,0.78
delay_discounting,0,adhd_hyperactive,22,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,23,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,24,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,25,107.1999999999999,,0.9
delay_discounting,0,adhd_hyperactive,26,107.6799999999999,,0.96
delay_discounting,0,adhd_hyperactive,27,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,28,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,29,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,30,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,31,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,32,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,33,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,34,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,35,107.6799999999999,,0.96
delay_discounting,0,adhd_hyperactive,36,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,37,106.87999999999991,,0.86
delay_discounting,0,adhd_hyperactive,38,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,39,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,40,107.1999999999999,,0.9
delay_discounting,0,adhd_hyperactive,41,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,42,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,43,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,44,107.0399999999999,,0.88
delay_discounting,0,adhd_hyperactive,45,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,46,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,47,107.1999999999999,,0.9
delay_discounting,0,adhd_hyperactive,48,106.07999999999993,,0.76
delay_discounting,0,adhd_hyperactive,49,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,50,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,51,106.71999999999991,,0.84
delay_discounting,0,adhd_hyperactive,52,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,53,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,54,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,55,106.87999999999991,,0.86
delay_discounting,0,adhd_hyperactive,56,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,57,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,58,107.5199999999999,,0.94
delay_discounting,0,adhd_hyperactive,59,107.5199999999999,,0.94
delay_discounting,0,adhd_hyperactive,60,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,61,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,62,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,63,106.23999999999991,,0.78
delay_discounting,0,adhd_hyperactive,64,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,65,107.3599999999999,,0.92
delay_discounting,0,adhd_hyperactive,66,105.91999999999992,,0.74
delay_discounting,0,adhd_hyperactive,67,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,68,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,69,107.0399999999999,,0.88
delay_discounting,0,adhd_hyperactive,70,106.23999999999991,,0.78
delay_discounting,0,adhd_hyperactive,71,107.3599999999999,,0.92
delay_discounting,0,adhd_hyperactive,72,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,73,106.71999999999991,,0.84
delay_discounting,0,adhd_hyperactive,74,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,75,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,76,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,77,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,78,106.23999999999991,,0.78
delay_discounting,0,adhd_hyperactive,79,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,80,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,81,106.0799999999999,,0.76
delay_discounting,0,adhd_hyperactive,82,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,83,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,84,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,85,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,86,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,87,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,88,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,89,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,90,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,91,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,92,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,93,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,94,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,95,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,96,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,97,107.1999999999999,,0.9
delay_discounting,0,adhd_hyperactive,98,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,99,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,100,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,101,107.1999999999999,,0.9
delay_discounting,0,adhd_hyperactive,102,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,103,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,104,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,105,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,106,107.3599999999999,,0.92
delay_discounting,0,adhd_hyperactive,107,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,108,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,109,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,110,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,111,107.6799999999999,,0.96
delay_discounting,0,adhd_hyperactive,112,105.91999999999992,,0.74
delay_discounting,0,adhd_hyperactive,113,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,114,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,115,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,116,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,117,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,118,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,119,106.55999999999989,,0.82
delay_discounting,0,adhd_hyperactive,120,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,121,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,122,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,123,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,124,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,125,106.2399999999999,,0.78
delay_discounting,0,adhd_hyperactive,126,106.55999999999992,,0.82
delay_discounting,0,adhd_hyperactive,127,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,128,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,129,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,130,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,131,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,132,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,133,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,134,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,135,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,136,105.91999999999992,,0.74
delay_discounting,0,adhd_hyperactive,137,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,138,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,139,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,140,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,141,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,142,107.3599999999999,,0.92
delay_discounting,0,adhd_hyperactive,143,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,144,106.87999999999991,,0.86
delay_discounting,0,adhd_hyperactive,145,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,146,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,147,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,148,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,149,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,150,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,151,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,152,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,153,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,154,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,155,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,156,106.5599999999999,,0.82
delay_discounting,0,adhd_hyperactive,157,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,158,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,159,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,160,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,161,106.55999999999989,,0.82
delay_discounting,0,adhd_hyperactive,162,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,163,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,164,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,165,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,166,107.51999999999988,,0.94
delay_discounting,0,adhd_hyperactive,167,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,168,107.1999999999999,,0.9
delay_discounting,0,adhd_hyperactive,169,107.3599999999999,,0.92
delay_discounting,0,adhd_hyperactive,170,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,171,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,172,107.19999999999989,,0.9
delay_discounting,0,adhd_hyperactive,173,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,174,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,175,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,176,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,177,107.1999999999999,,0.9
delay_discounting,0,adhd_hyperactive,178,106.71999999999991,,0.84
delay_discounting,0,adhd_hyperactive,179,106.07999999999991,,0.76
delay_discounting,0,adhd_hyperactive,180,106.07999999999991,,0.76
delay_discounting,0,adhd_hyperactive,181,106.71999999999991,,0.84
delay_discounting,0,adhd_hyperactive,182,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,183,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,184,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,185,105.91999999999992,,0.74
delay_discounting,0,adhd_hyperactive,186,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,187,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,188,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,189,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,190,106.7199999999999,,0.84
delay_discounting,0,adhd_hyperactive,191,105.9199999999999,,0.74
delay_discounting,0,adhd_hyperactive,192,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,193,107.35999999999989,,0.92
delay_discounting,0,adhd_hyperactive,194,106.8799999999999,,0.86
delay_discounting,0,adhd_hyperactive,195,107.67999999999988,,0.96
delay_discounting,0,adhd_hyperactive,196,107.83999999999989,,0.98
delay_discounting,0,adhd_hyperactive,197,107.03999999999989,,0.88
delay_discounting,0,adhd_hyperactive,198,106.3999999999999,,0.8
delay_discounting,0,adhd_hyperactive,199,107.3599999999999,,0.92
ipd,0,adhd_inattentive,0,72.0,0.12,
ipd,0,adhd_inattentive,1,86.0,0.22,
ipd,0,adhd_inattentive,2,77.0,0.16,
ipd,0,adhd_inattentive,3,74.0,0.14,
ipd,0,adhd_inattentive,4,78.0,0.16,
ipd,0,adhd_inattentive,5,69.0,0.1,
ipd,0,adhd_inattentive,6,85.0,0.22,
ipd,0,adhd_inattentive,7,104.0,0.36,
ipd,0,adhd_inattentive,8,110.0,0.4,
ipd,0,adhd_inattentive,9,106.0,0.36,
ipd,0,adhd_inattentive,10,104.0,0.34,
ipd,0,adhd_inattentive,11,105.0,0.36,
ipd,0,adhd_inattentive,12,101.0,0.32,
ipd,0,adhd_inattentive,13,104.0,0.36,
ipd,0,adhd_inattentive,14,106.0,0.36,
ipd,0,adhd_inattentive,15,102.0,0.36,
ipd,0,adhd_inattentive,16,103.0,0.36,
ipd,0,adhd_inattentive,17,104.0,0.34,
ipd,0,adhd_inattentive,18,104.0,0.34,
ipd,0,adhd_inattentive,19,107.0,0.4,
ipd,0,adhd_inattentive,20,104.0,0.34,
ipd,0,adhd_inattentive,21,102.0,0.36,
ipd,0,adhd_inattentive,22,102.0,0.32,
ipd,0,adhd_inattentive,23,121.0,0.46,
ipd,0,adhd_inattentive,24,123.0,0.5,
ipd,0,adhd_inattentive,25,124.0,0.48,
ipd,0,adhd_inattentive,26,120.0,0.46,
ipd,0,adhd_inattentive,27,127.0,0.5,
ipd,0,adhd_inattentive,28,120.0,0.48,
ipd,0,adhd_inattentive,29,121.0,0.48,
ipd,0,adhd_inattentive,30,125.0,0.48,
ipd,0,adhd_inattentive,31,123.0,0.48,
ipd,0,adhd_inattentive,32,124.0,0.54,
ipd,0,adhd_inattentive,33,127.0,0.52,
ipd,0,adhd_inattentive,34,127.0,0.52,
ipd,0,adhd_inattentive,35,123.0,0.5,
ipd,0,adhd_inattentive,36,129.0,0.52,
ipd,0,adhd_inattentive,37,121.0,0.46,
ipd,0,adhd_inattentive,38,119.0,0.48,
ipd,0,adhd_inattentive,39,121.0,0.48,
ipd,0,adhd_inattentive,40,127.0,0.52,
ipd,0,adhd_inattentive,41,120.0,0.46,
ipd,0,adhd_inattentive,42,120.0,0.46,
ipd,0,adhd_inattentive,43,123.0,0.48,
ipd,0,adhd_inattentive,44,120.0,0.48,
ipd,0,adhd_inattentive,45,125.0,0.48,
ipd,0,adhd_inattentive,46,119.0,0.48,
ipd,0,adhd_inattentive,47,127.0,0.6,
ipd,0,adhd_inattentive,48,132.0,0.66,
ipd,0,adhd_inattentive,49,131.0,0.66,
ipd,0,adhd_inattentive,50,135.0,0.64,
ipd,0,adhd_inattentive,51,127.0,0.62,
ipd,0,adhd_inattentive,52,128.0,0.64,
ipd,0,adhd_inattentive,53,131.0,0.62,
ipd,0,adhd_inattentive,54,133.0,0.66,
ipd,0,adhd_inattentive,55,130.0,0.62,
ipd,0,adhd_inattentive,56,128.0,0.62,
ipd,0,adhd_inattentive,57,134.0,0.64,
ipd,0,adhd_inattentive,58,131.0,0.66,
ipd,0,adhd_inattentive,59,128.0,0.58,
ipd,0,adhd_inattentive,60,132.0,0.66,
ipd,0,adhd_inattentive,61,123.0,0.56,
ipd,0,adhd_inattentive,62,126.0,0.6,
ipd,0,adhd_inattentive,63,127.0,0.62,
ipd,0,adhd_inattentive,64,133.0,0.62,
ipd,0,adhd_inattentive,65,130.0,0.6,
ipd,0,adhd_inattentive,66,136.0,0.66,
ipd,0,adhd_inattentive,67,133.0,0.66,
ipd,0,adhd_inattentive,68,132.0,0.66,
ipd,0,adhd_inattentive,69,132.0,0.66,
ipd,0,adhd_inattentive,70,129.0,0.64,
ipd,0,adhd_inattentive,71,130.0,0.62,
ipd,0,adhd_inattentive,72,124.0,0.58,
ipd,0,adhd_inattentive,73,126.0,0.6,
ipd,0,adhd_inattentive,74,132.0,0.62,
ipd,0,adhd_inattentive,75,127.0,0.62,
ipd,0,adhd_inattentive,76,124.0,0.58,
ipd,0,adhd_inattentive,77,142.0,0.84,
ipd,0,adhd_inattentive,78,143.0,0.9,
ipd,0,adhd_inattentive,79,141.0,0.78,
ipd,0,adhd_inattentive,80,142.0,0.86,
ipd,0,adhd_inattentive,81,142.0,0.84,
ipd,0,adhd_inattentive,82,138.0,0.82,
ipd,0,adhd_inattentive,83,137.0,0.78,
ipd,0,adhd_inattentive,84,143.0,0.88,
ipd,0,adhd_inattentive,85,144.0,0.84,
ipd,0,adhd_inattentive,86,140.0,0.84,
ipd,0,adhd_inattentive,87,141.0,0.84,
ipd,0,adhd_inattentive,88,144.0,0.88,
ipd,0,adhd_inattentive,89,145.0,0.9,
ipd,0,adhd_inattentive,90,146.0,0.92,
ipd,0,adhd_inattentive,91,137.0,0.76,
ipd,0,adhd_inattentive,92,142.0,0.84,
ipd,0,adhd_inattentive,93,137.0,0.8,
ipd,0,adhd_inattentive,94,143.0,0.86,
ipd,0,adhd_inattentive,95,140.0,0.86,
ipd,0,adhd_inattentive,96,142.0,0.84,
ipd,0,adhd_inattentive,97,141.0,0.84,
ipd,0,adhd_inattentive,98,134.0,0.74,
ipd,0,adhd_inattentive,99,143.0,0.86,
ipd,0,adhd_inattentive,100,142.0,0.86,
ipd,0,adhd_inattentive,101,143.0,0.82,
ipd,0,adhd_inattentive,102,144.0,0.88,
ipd,0,adhd_inattentive,103,143.0,0.86,
ipd,0,adhd_inattentive,104,144.0,0.88,
ipd,0,adhd_inattentive,105,147.0,0.9,
ipd,0,adhd_inattentive,106,141.0,0.82,
ipd,0,adhd_inattentive,107,146.0,0.88,
ipd,0,adhd_inattentive,108,139.0,0.8,
ipd,0,adhd_inattentive,109,144.0,0.86,
ipd,0,adhd_inattentive,110,140.0,0.82,
ipd,0,adhd_inattentive,111,138.0,0.8,
ipd,0,adhd_inattentive,112,146.0,0.92,
ipd,0,adhd_inattentive,113,145.0,0.86,
ipd,0,adhd_inattentive,114,140.0,0.86,
ipd,0,adhd_inattentive,115,141.0,0.84,
ipd,0,adhd_inattentive,116,139.0,0.84,
ipd,0,adhd_inattentive,117,142.0,0.88,
ipd,0,adhd_inattentive,118,135.0,0.76,
ipd,0,adhd_inattentive,119,143.0,0.88,
